Date,Open,High,Low,Close,Volume
2019-02-21,92.38585127631173,93.86106115210802,91.94322693324962,93.40183393013682,100471.0
2019-02-22,91.05766522741331,91.6805239156365,88.76040064368003,88.85093201506557,115032.0
2019-02-25,91.25452646328243,91.28199351878236,86.29710625871944,86.94874527737747,116856.0
2019-02-26,91.99299304327783,93.12494017971434,91.69991014308144,92.77015025233976,102641.0
2019-02-27,92.1643613244678,97.77961281467105,91.95815441535956,97.15036035933339,99196.0
2019-02-28,92.04871304207957,92.15722156729176,91.90797173382182,92.03657121899978,102726.0
2019-03-01,91.74760934649028,93.57883228962147,91.62727675922517,93.42459089539356,111878.0
2019-03-04,90.26908735612285,91.64610431639075,90.26514726377549,90.43274607321798,105651.0
2019-03-05,89.54924314772813,89.76572306040848,89.1886583152716,89.35146384134585,98536.0
2019-03-06,89.08860437676836,91.61556609312102,89.00643677382567,90.9267573427439,109095.0
2019-03-07,90.14572660298727,90.42811360507274,89.45913083807288,89.56517751460997,113979.0
2019-03-08,90.48934489255574,91.53482116841424,89.99266554276475,91.02412952069955,102944.0
2019-03-11,88.72630473719299,90.41392173601997,88.218365323698,89.36970034958502,96273.0
2019-03-12,89.0503887065878,89.84338036270678,87.0199365223861,87.7142077993017,96284.0
2019-03-13,88.66530642617147,91.58935331781404,87.86517087391961,90.64939112524452,117038.0
2019-03-14,87.98838442586552,88.92386701355142,87.02982356636446,87.6384649124747,115692.0
2019-03-15,88.60006071470639,88.79486780339184,87.00883914231864,87.0885703957207,98817.0
2019-03-18,89.63106023720233,91.13822629028134,89.1846664794564,90.70407992434315,118955.0
2019-03-19,90.56234035631853,90.82965489937975,88.50859716062091,88.76540439273646,116555.0
2019-03-20,89.7231228330959,91.09735901734258,89.70576595871962,89.77948514783415,110378.0
2019-03-21,89.41391045724468,89.41559821054327,88.41142035723725,,108062.0
2019-03-22,89.74517388864824,92.08087560673293,89.4176860965374,91.9169650203114,98414.0
2019-03-25,90.7207190157706,92.13225055129942,90.31531969297474,91.6701154815305,107127.0
2019-03-26,90.24154477792531,90.74849275407158,89.6945595230176,90.19149086043502,106846.0
2019-03-27,90.0558858012615,91.73426198036375,89.845790029814,91.69141839966207,107952.0
2019-03-28,88.94955082725546,92.19267823831989,88.52130170855087,91.72996592529009,101539.0
2019-03-29,87.7533442031748,88.99665669371569,87.70450901480064,88.86896481587853,103993.0
2019-04-01,88.565870025569,89.03424842643727,87.93362082209151,88.58657526525576,103451.0
2019-04-02,89.92211005413982,90.12616047371993,86.40188436317221,87.2984375894395,104692.0
2019-04-03,89.85009993255949,90.34800762995461,87.52846401160225,87.71987260640874,108120.0
2019-04-04,90.85363283045152,91.17920095136334,90.18131894860477,90.24318342174219,103334.0
2019-04-05,91.21526885549915,91.64449441382747,89.79740460437328,89.99624445118059,118615.0
2019-04-08,90.57014910089401,90.68745938587271,89.60419121581184,90.19620649492312,
2019-04-09,90.93154470640243,91.06396355367667,90.73159517533686,91.04484455619665,118527.0
2019-04-10,92.4695812728684,94.25326248889863,92.33493389657804,93.52896678158186,105629.0
2019-04-11,92.43375523375845,92.58359355776184,92.270311162579,92.29275767764027,113386.0
2019-04-12,93.99839888957246,94.99650448574573,93.90714837427285,94.97140217722486,115240.0
2019-04-15,91.37865378548271,92.81799916061794,91.0435961852556,91.50760261510295,107740.0
2019-04-16,92.20055628985793,92.75653980274501,87.6637641997921,88.24962315715018,91014.0
2019-04-17,92.2876033580961,93.01969197747232,89.82084590218122,90.4089325704586,116708.0
2019-04-18,91.98859600763024,92.48702539436314,91.45664074764363,91.700420896187,100860.0
2019-04-19,92.08035678416574,92.22067498641081,89.07002175200354,89.66096729848353,107438.0
2019-04-22,90.09278786956484,92.17195557165482,89.85233382319039,91.29264532955726,91764.0
2019-04-23,89.87311598172734,93.12067038271817,89.77185386819492,92.93461764641474,96009.0
2019-04-24,90.23022855323909,92.86233185446768,89.9660800299076,92.66775225663372,110842.0
2019-04-25,91.7081225979806,91.73468292448938,90.76319303059707,91.28123685612019,117445.0
2019-04-26,91.18985237970695,94.78308909461616,90.4783649170761,94.17130465340685,99604.0
2019-04-29,90.38135877681377,91.22692830812343,89.89629664662395,90.67869369121799,106012.0
2019-04-30,89.87960173322922,90.19244037697733,89.0066509082473,89.20542979099315,90667.0
2019-05-01,90.7950038509313,91.45462744823068,88.94937164509342,89.56819852384942,93370.0
2019-05-02,91.12375496059099,91.22524527928881,90.32893176959428,90.51881558761472,95976.0
2019-05-03,90.59399475682395,90.99401403902277,89.33361824048637,89.8176411197415,107778.0
2019-05-06,91.1072621899373,91.47985692199595,90.95210833724485,91.44809463468827,114674.0
2019-05-07,91.20433973928534,92.14420676872714,90.8971781672372,91.52548770138507,110454.0
2019-05-08,92.17298472981824,92.40772759766845,91.81809023370147,92.17907677012506,113366.0
2019-05-09,91.47093163594087,92.36621966608935,90.98148685666249,92.34480797543357,98613.0
2019-05-10,91.14326948934311,93.55357340631998,90.45739792471136,93.52456203891579,95599.0
2019-05-13,90.75116133621096,93.07448504819625,89.94677090834377,92.6502696070936,93650.0
2019-05-14,89.28764638807883,90.41109105507113,85.90373560608671,,102349.0
2019-05-15,89.58376666514341,89.88711681252606,83.93049356003766,84.4759243953395,115708.0
2019-05-16,89.8448219373233,91.81910360594158,89.61335218131067,91.71346175980185,99894.0
2019-05-17,89.84993539396577,90.4499748721792,87.04120763759538,87.11617799713493,110004.0
2019-05-20,89.61534826059061,89.8612994843437,88.44924154954289,89.16581745680524,93190.0
2019-05-21,88.1999775185402,89.13825387156113,85.59742026288806,85.85975146642147,105345.0
2019-05-22,87.77933219577484,88.08918791875791,83.92854389679323,84.1753713206148,98789.0
2019-05-23,87.43661767924807,88.83722433007046,86.78858614835738,,
2019-05-24,86.63434041002645,88.74748406017693,86.08076200162523,88.15265073063175,107459.0
2019-05-27,86.47305469836044,86.78522739321706,85.13728092841437,85.320033896907,92650.0
2019-05-28,86.87710555517498,86.9693682340029,81.6193713607689,81.69502097088515,103600.0
2019-05-29,88.7632914563855,89.0656637886546,86.9729079587843,87.67080255988054,104317.0
2019-05-30,88.93786926921734,90.82426030857198,88.64219464833815,89.72147728002244,108768.0
2019-05-31,89.19541965994011,89.64395275838368,85.87560135652055,86.23759652239185,107193.0
2019-06-03,89.12097374417394,90.12513110437162,89.02327856858543,89.48769358373225,105563.0
2019-06-04,87.2022025288749,87.52796352454466,86.94560814457299,87.17158283052892,114431.0
2019-06-05,87.17568865342568,88.90311448784027,86.78101940056584,88.33427165262786,117885.0
2019-06-06,87.23591886336672,87.57582536716879,87.23239637062645,87.47507960019503,111885.0
2019-06-07,89.699160975852,89.70242163346673,87.64521830480487,87.75302309408889,
2019-06-10,89.50680001107088,92.19934020918082,89.32087106993154,91.89994301439987,96895.0
2019-06-11,89.80834735340449,90.14251759776353,89.12705739651038,89.49128820735055,107543.0
2019-06-12,89.77363558369925,90.1407224830885,89.5592641692879,89.71902650467938,113958.0
2019-06-13,88.60495754607972,88.6459553242865,85.91161299368717,86.73842162793332,91531.0
2019-06-14,89.74778036059473,89.97642056290235,88.79127224179214,88.86121585821171,95481.0
2019-06-17,90.49971339328151,91.22762455435489,88.23204885777214,88.7301079652277,113932.0
2019-06-18,91.29074534032455,91.64299861023692,90.24974225790096,90.9448532204777,111360.0
2019-06-19,90.38135788552981,94.19930318950225,90.30247716588292,93.80477484581449,112079.0
2019-06-20,91.78415219646591,91.8260655104306,88.49166575111767,89.0403499106032,100874.0
2019-06-21,90.38230113367364,91.08753070627539,86.41671587415419,87.15517833792015,114829.0
2019-06-24,90.96915822747391,94.11638028044088,90.5994725237444,93.91149888246113,109932.0
2019-06-25,93.15961385328389,93.59015780837068,92.14501683177338,92.74096649898016,117761.0
2019-06-26,92.1690775281532,92.8707625132158,90.35592413649854,90.83093205083337,96163.0
2019-06-27,91.60277979855042,94.03154080961208,91.48127743752322,93.68258917334256,113055.0
2019-06-28,91.70243116363807,91.92395317420231,89.72484980421937,90.49120008416433,95264.0
2019-07-01,91.19895550952187,95.09072142031536,91.1008151838279,144.85097493661573,107615.0
2019-07-02,89.64829207845574,91.15243159370466,89.49744207400487,91.00414382113428,105890.0
2019-07-03,89.71685505326175,89.94844745089554,88.65326412218104,88.74103223697034,108807.0
2019-07-04,88.65455133953566,93.06781389888226,87.73265454779529,92.96916776606666,101767.0
2019-07-05,89.12814377017084,89.28379810689228,87.47155500015423,87.91671392416416,98071.0
2019-07-08,88.20871953593704,90.54288896724384,88.17668065386268,89.69291027995565,110645.0
2019-07-09,89.75865394095457,90.893010677885,89.49050848619598,90.35723910176756,116149.0
2019-07-10,88.97540064861833,91.67420102304844,87.87733673806837,91.57888322741593,105540.0
2019-07-11,88.65333913241265,92.24701681625011,88.57227714467273,91.77636152586636,92908.0
2019-07-12,89.46685634978233,90.04712659967764,89.39533196484285,89.53086464791387,94712.0
2019-07-15,88.23599203334837,88.43495555832178,86.30435029839789,,113139.0
2019-07-16,88.46345196795251,90.28804942869729,88.1170231758338,89.38339625383074,116201.0
2019-07-17,89.77059472223493,89.87961766993112,88.12387832332631,88.41516398273072,102190.0
2019-07-18,88.1631114876737,92.61370294703649,87.76314123432273,92.18988598272695,110267.0
2019-07-19,88.34774534620601,88.94686045266802,87.39374427764436,88.62081600837149,109899.0
2019-07-22,88.60762814045444,89.15244465912563,87.68045865929952,87.87698503783022,109787.0
2019-07-23,89.38945101223175,90.15119257802542,88.88863509962746,89.75881162396156,110982.0
2019-07-24,88.15250030135365,88.33775435064867,84.76152045853205,85.45824772229426,111392.0
2019-07-25,86.83204368826938,87.5348271978587,84.53354106009918,84.88881561124808,112606.0
2019-07-26,87.35398525388628,89.76262223674992,87.1393148424854,89.75481306977512,119256.0
2019-07-29,87.65096992711946,88.10210851401278,86.1473615449837,86.33718136917668,100150.0
2019-07-30,87.90146277746534,88.3553408675388,85.52958143872108,85.80764081210147,110393.0
2019-07-31,88.24791098696232,90.08085845383779,88.18288084018552,89.3212164920169,109119.0
2019-08-01,87.56788626538383,90.19469061897364,86.73335150247067,89.93929457470983,94491.0
2019-08-02,87.80013996254483,89.75333687668699,87.32886095964889,89.23804658387496,103919.0
2019-08-05,88.09321243584351,90.4142250843812,87.28582304048858,90.08530780745514,104168.0
2019-08-06,87.37886101781714,87.80612363135045,85.7042567634322,85.86527084067822,117750.0
2019-08-07,89.2446355289619,89.79060247915955,85.73829814093067,86.40101419547821,98593.0
2019-08-08,89.71846844987368,93.16625950420291,89.01506094512492,92.72113575378465,107358.0
2019-08-09,88.52716495267104,88.61308462256781,87.58885317440445,87.88180527498677,106607.0
2019-08-12,89.18371856130487,89.46034417129727,88.31366746042097,88.68205252839478,94613.0
2019-08-13,88.20903689107755,91.45322247758808,87.50140329511545,90.86542517477567,113161.0
2019-08-14,88.99612149482,90.55611643475962,88.88685447361453,,114811.0
2019-08-15,90.1547170738274,91.36510672711731,89.64998117952942,91.06649261799062,118074.0
2019-08-16,89.3340347554757,94.13821344738997,88.91156403617894,93.66403944527787,110595.0
2019-08-19,90.29741088472001,90.52901403076957,88.26086644373052,89.01037442395972,101426.0
2019-08-20,90.71019181165651,93.24944097104911,90.66426942948904,92.56587206781899,106609.0
2019-08-21,91.53225197165101,92.0703653277785,91.48853430726241,91.64627822144517,116853.0
2019-08-22,93.42904495430494,94.58249116941572,93.1548851405277,93.96622951203146,98183.0
2019-08-23,93.18365683830208,96.5167436599669,92.70885955261984,96.24059369112715,110661.0
2019-08-26,92.4299206739446,93.75840765334684,92.40021308330834,93.44559218652384,107725.0
2019-08-27,91.54040624431906,92.9653843116331,90.61265458692192,92.61699840241832,110420.0
2019-08-28,90.72459595935362,93.1606239175156,90.61247858708597,92.86961063397322,98401.0
2019-08-29,90.64749424993953,90.7777153816063,89.7443755378503,89.91758879085376,93727.0
2019-08-30,90.98864622475617,91.25806715285253,88.50444321052674,89.31022689007816,103703.0
2019-09-02,91.2653370240862,91.7696143661243,89.04438887588604,89.17571863604412,110312.0
2019-09-03,92.0925202731222,93.07383311895849,87.99161362166463,88.1598070943702,119565.0
2019-09-04,92.10552216500011,96.39276144853059,91.62536976685938,96.21793642488075,109187.0
2019-09-05,93.55905624215744,94.34145762783847,91.12139769868064,91.35263951071407,115685.0
2019-09-06,93.29439940891947,93.34207150864013,92.26220760093162,92.85189216174793,112942.0
2019-09-09,96.0145685755091,96.14629268355023,95.37481478252575,95.46094197573126,100218.0
2019-09-10,96.6402359232741,97.59462070661141,96.30447033740958,97.2550493188923,90393.0
2019-09-11,95.78307836685782,97.56557554168134,95.01906268716391,97.41455279193642,113223.0
2019-09-12,94.71218586879671,96.59785673868974,94.26843388508968,46.4331328455162,105992.0
2019-09-13,95.19465828403989,95.56059363618404,93.64808007974628,94.02850340690202,99035.0
2019-09-16,94.97119549871404,95.1387245132561,94.60690907383363,94.63695207114121,99716.0
2019-09-17,95.68519599280613,96.40843387237412,95.49103999009441,96.25035589378273,98795.0
2019-09-18,96.15843361737967,96.39306741228394,95.0362989146595,95.66105136501258,90581.0
2019-09-19,96.08560470472281,100.06808191836636,95.41921600598299,99.3002958567628,104330.0
2019-09-20,95.2388109866544,96.59915522992439,95.06409132304593,96.2207608899309,
2019-09-23,93.72396376196853,95.49995373107497,93.33767938759041,95.19371933406816,90132.0
2019-09-24,93.27744880990151,95.11155291152458,93.08787225053845,94.60321134723634,109222.0
2019-09-25,94.13384760422498,96.60283555603273,93.51873651639958,96.48079531919564,104984.0
2019-09-26,94.34794134835519,94.72963810957641,94.04945420499466,94.7099844657626,93385.0
2019-09-27,93.1022025696432,93.16945096184406,89.31338648999679,90.50853867373151,93770.0
2019-09-30,93.27538349549438,94.24168938228392,93.06927312298214,94.07475939899966,92268.0
2019-10-01,93.66070087522323,94.37638426613881,91.90125022163087,92.35798708763957,90975.0
2019-10-02,92.77684343902209,93.3177268028585,91.45079512404763,91.71961007552257,97605.0
2019-10-03,92.93056854496761,94.7594061791935,92.71647542106233,94.1032965824778,97213.0
2019-10-04,92.98877726341361,95.7763784014339,92.84878061247638,95.46534340628088,116389.0
2019-10-07,91.845806965583,92.55281677882283,91.2062915974731,91.88835011905512,101455.0
2019-10-08,92.20359432593128,93.01466461147382,91.94594716511904,92.82126035112921,116119.0
2019-10-09,92.76437885229952,96.71429895416297,92.34723794728221,96.16880874156999,92835.0
2019-10-10,93.84743009547479,95.33507167730232,92.75538172878457,94.32893645445193,92738.0
2019-10-11,94.90123214750969,100.61645314892397,94.61597854333243,100.10459837587048,99549.0
2019-10-14,93.5235627795526,94.77923636863656,93.23323862827563,94.65458207081569,94134.0
2019-10-15,92.58573773963748,93.10828197667986,88.75851959763153,89.06421222132585,579460.0
2019-10-16,93.10077300684614,94.67990016560366,93.05430090353934,94.6074562490552,96833.0
2019-10-17,93.61455895775835,94.38882724916638,93.49480799674747,94.37687572752391,98353.0
2019-10-18,94.1296066440644,96.88481927008675,93.57118975629942,96.70911215222989,105690.0
2019-10-21,97.98233813471911,100.1104075166751,97.8891300498471,99.32870083725903,91909.0
2019-10-22,98.55322864541228,98.96244297838328,97.91050080799046,98.27631667744473,115703.0
2019-10-23,99.68879428559288,100.45497814793194,96.29497747043625,97.24019781301415,104496.0
2019-10-24,100.64279604908609,100.89272811095627,100.20009536875392,100.22474953451403,102062.0
2019-10-25,101.29418730039188,101.99384038779286,99.20872655398883,99.59314639197328,99850.0
2019-10-28,100.97891805575154,101.16274270224724,99.51375790241971,99.81787115614209,117701.0
2019-10-29,101.7378872762448,103.96505733891183,101.55632946237255,102.91504408508602,91963.0
2019-10-30,100.96506206170723,104.61762507882557,100.80950706613564,104.30487107041004,95153.0
2019-10-31,100.72824345496723,101.96020225610768,99.78341880891915,101.51758651461319,100481.0
2019-11-01,100.24287990713812,100.53905788496415,96.84347622783743,97.85111378306775,90966.0
2019-11-04,100.32475404652443,101.2757332309425,99.67943181606316,101.21395938296472,90889.0
2019-11-05,102.63941261319795,106.00975430336439,102.44081495512495,105.03267558648925,109445.0
2019-11-06,100.7721474206062,101.02502077273716,99.00144674173951,99.55258161196744,96461.0
2019-11-07,101.45840761098071,101.98786140450902,101.0165924707331,101.19037327763488,96166.0
2019-11-08,99.84569173979106,100.61589983048076,99.80234289008386,,118205.0
2019-11-11,99.37375987400164,100.35505346926703,97.62612877355555,97.80396324783716,113351.0
2019-11-12,100.462710470969,101.76111917458064,100.36692177287196,101.75927133865672,106006.0
2019-11-13,100.52699049006446,101.03272200776864,100.03197369819594,100.2850941928489,101381.0
2019-11-14,99.44924571213515,100.95904855771465,98.72559286243924,100.28831059994921,106344.0
2019-11-15,98.73394200287518,99.10518411914437,96.67490604470666,96.95895764727098,100940.0
2019-11-18,99.41353975180986,99.6561926694938,98.01379540170807,98.53862315116304,116242.0
2019-11-19,98.68317312009272,100.74337309232563,98.0018916937365,100.12793583574826,101258.0
2019-11-20,98.8996317096747,99.74213884902895,97.33365812374701,98.15396540549116,114485.0
2019-11-21,98.94520354957851,102.6805716821325,97.36917518232246,102.39913125204532,113763.0
2019-11-22,98.2936032019727,98.73351037872372,96.93258381412369,97.4943308307435,116017.0
2019-11-25,100.43754729129802,101.8804472986515,100.31610628472288,100.88691674280179,97280.0
2019-11-26,101.07146631361603,103.20213342626819,100.03041696202153,102.93664797736221,91067.0
2019-11-27,99.04632372695842,99.21389261754415,95.93301768290274,96.20959226109235,110607.0
2019-11-28,99.23277804172785,99.40394695897267,95.43706026868293,,101115.0
2019-11-29,98.57099157695946,99.34807178731684,94.5579560504068,95.51967894781927,118829.0
2019-12-02,99.42342491175569,102.37558110688616,99.0361174267464,101.94859311861005,118432.0
2019-12-03,98.63090417332299,98.83833692350395,96.68259636255446,97.5271878815381,99018.0
2019-12-04,98.51616773185609,103.86421056825165,98.28053586150483,103.63256630319259,105753.0
2019-12-05,99.02115501083655,99.04291234515829,96.90491592791321,97.89265981352177,104178.0
2019-12-06,99.88691020500667,100.53508256866,99.51136047775302,100.25601281140075,105187.0
2019-12-09,98.68661379795088,103.03561374193379,97.65407227482272,101.77083370308664,94607.0
2019-12-10,98.35211256210994,102.51260206796309,98.33788377151836,102.36429833842818,93985.0
2019-12-11,97.87716725094899,102.12083537168017,96.83826134102088,102.00017440422178,100284.0
2019-12-12,97.22383801837528,100.21607752137132,97.06368911610696,99.64057047956156,
2019-12-13,98.98929225865638,101.23057896918507,98.16760318075411,101.0374173102793,104554.0
2019-12-16,99.39427396961733,100.68156347851276,99.21395002389943,100.5793278680197,94538.0
2019-12-17,98.13339001528229,100.5678500167733,97.70164321279982,99.69011216761557,118477.0
2019-12-18,99.05125196233706,99.8377618249445,97.93327878521046,97.94888052968,108746.0
2019-12-19,101.17340815934969,101.40631094390878,99.52800195648285,99.53701039250508,108608.0
2019-12-20,102.20587341990084,102.2812922756842,101.96280933215724,102.19912450507894,96371.0
2019-12-23,100.68650345394683,100.72347723675102,99.66270502725655,100.34613420889697,91726.0
2019-12-24,100.20226938108057,100.42809911916038,98.99952964550236,99.29581328242602,116582.0
2019-12-25,101.4691805302672,102.95946791719469,100.1169847144658,102.86195542518062,95791.0
2019-12-26,100.76151106464842,103.05126251623322,100.44656878846651,102.67212148178943,114457.0
2019-12-27,101.20533049279464,101.9474519328471,100.96119357156887,101.38214426537834,98458.0
2019-12-30,101.97996454622398,105.24638032028464,101.66330113318837,104.93502470833451,113397.0
2019-12-31,101.0530340746459,101.3677988667568,98.75834042004044,98.76965584637888,107221.0
2020-01-01,100.9935087185841,101.3956665984141,99.90340827309652,100.60618980002467,105738.0
2020-01-02,97.75224137851502,98.19991909389633,95.8261001744009,96.31859673730942,
2020-01-03,96.72785373718074,97.04364260176341,92.89544049826091,92.99478050303462,119373.0
2020-01-06,96.47528558578757,96.60186820480656,96.27039054316991,96.30992421410218,107070.0
2020-01-07,95.22750240382273,95.63767441012895,94.69444533223827,94.98400738705615,117937.0
2020-01-08,96.85991370775436,99.90361947659048,96.61949681299836,99.88681319423863,119667.0
2020-01-09,95.42977232979372,96.91876615497385,95.08168833121408,96.69139569890328,106740.0
2020-01-10,94.98972784309674,95.24794266504053,92.68250790800373,92.94135419443833,118391.0
2020-01-13,95.12046842038284,98.92688684476526,95.0764227983683,98.82865355305121,
2020-01-14,96.56174170944895,99.10673881593982,95.47677341540869,99.00380910049965,100165.0
2020-01-15,95.12587955826952,96.66336413847687,94.41403823982756,96.29007496520674,104539.0
2020-01-16,96.28904331042447,96.37743039198237,94.91015374693748,95.83607511272481,105572.0
2020-01-17,96.29927637144405,97.07358552087592,93.98860306559779,94.38039789799709,94647.0
2020-01-20,95.3177677203961,95.56334459396716,94.23403263760694,94.573354168254,100002.0
2020-01-21,95.77987119465938,98.09980618075258,95.62075243078807,97.95736843406775,110802.0
2020-01-22,95.97893089023285,99.87619337834975,95.5883527011673,99.74810350210207,100833.0
2020-01-23,95.37871401307405,98.5859497925538,95.24881394269029,98.46520106961842,100420.0
2020-01-24,95.44851609806408,95.47939819799414,93.67154819844335,94.47081725449152,96642.0
2020-01-27,95.06320250120231,95.30292326024535,92.42290340531524,92.8239676346243,109775.0
2020-01-28,95.17671984645357,95.89575087734222,94.74560809051007,95.45849234027597,118754.0
2020-01-29,95.8388505209746,96.16373313439874,91.59385826195259,92.3019717898489,100542.0
2020-01-30,97.42486733711996,98.67280319318411,96.84929046884353,98.07120276548953,94357.0
2020-01-31,96.18705183829312,96.70807404441467,94.47230733595306,95.89184666569578,111263.0
2020-02-03,98.32008521294938,98.56368667354684,96.98332179867151,97.38801220921289,111703.0
2020-02-04,96.36799741342688,96.54395807233513,92.70023968570047,93.1785912788933,105599.0
2020-02-05,96.21621231839129,97.62841056462945,95.9577390605171,97.24341253153072,103201.0
2020-02-06,96.80452952487586,97.45258785700081,95.62837121407597,95.73912784555203,92739.0
2020-02-07,97.0855213926109,97.313581806348,94.73453757933129,94.74568772119032,103231.0
2020-02-10,96.4628218727903,96.55353518284728,90.3738546749393,90.718297446227,117306.0
2020-02-11,96.25469962243302,96.5522143553508,96.09729037113085,96.19966981233175,99510.0
2020-02-12,95.7616986877742,99.58491340766786,95.3787595480339,99.3062018811137,99727.0
2020-02-13,95.17233393082998,98.70135127099743,94.36439053712475,98.49485235992572,111168.0
2020-02-14,96.02193602785101,96.48528518227467,94.95791967075981,95.10774351467848,100635.0
2020-02-17,96.37895151381606,96.39467109900345,94.70830995761517,95.1745273930925,99964.0
2020-02-18,95.6860419185554,97.04780474780085,95.47849177407372,96.62359043070545,117785.0
2020-02-19,96.58564179398866,96.87220570060926,94.23852060955178,94.58887091561208,119510.0
2020-02-20,96.89294131486527,98.38945836047125,95.48561409262899,97.4965251145042,107261.0
2020-02-21,97.70580343370422,99.41777882669983,97.65363203721077,49.2379639904736,109254.0
2020-02-24,98.33543227562784,100.93985239299232,98.13877875062518,100.78929872339646,101392.0
2020-02-25,97.50643726470577,97.59835452286701,96.93710056991516,97.30612911174586,102336.0
2020-02-26,96.9462562245088,98.29277305649904,96.44828314285384,96.53890872415487,101939.0
2020-02-27,97.69354982963206,97.86844984191602,95.70744884362779,95.93758465611894,117412.0
2020-02-28,98.30392009506552,98.80594739348652,96.55273821685074,96.6501593869858,106676.0
2020-03-02,98.28301850110137,98.3307506246459,97.32021305744388,97.83006071729831,99843.0
2020-03-03,98.40034588441016,100.02320006477574,98.29716499874743,99.13507689804251,102823.0
2020-03-04,99.67801078019858,101.54547990731346,98.94691281083976,101.50518003266508,118982.0
2020-03-05,99.08643939136275,99.50296741986313,97.25576360774478,97.48008149000205,115112.0
2020-03-06,99.63353677253279,103.07660904823192,99.15254317799688,102.61891391045184,92686.0
2020-03-09,99.4313441200989,99.70611425739666,98.77059093300745,98.88909691801376,90233.0
2020-03-10,99.21366291687167,99.27204587476929,98.79597820846294,99.1709283281748,119904.0
2020-03-11,100.31243976885887,100.63021868956106,98.67838249145495,98.81801641056322,117228.0
2020-03-12,101.1378561178469,102.00728179377356,95.8139202324574,96.28937559730102,104429.0
2020-03-13,101.95136575384753,103.88007792962858,101.79210525144809,103.71945654656963,108758.0
2020-03-16,103.25684456100186,105.64681087692632,102.7609962292817,104.73053235518672,92272.0
2020-03-17,103.27784840263462,103.68492428369375,102.3987531509558,102.7151932883982,107350.0
2020-03-18,103.95980137392958,104.33481617204701,103.86513722028339,104.09378280837932,107273.0
2020-03-19,103.64953461733613,104.8657796264031,103.50091248064606,104.68141305274433,110247.0
2020-03-20,103.97370096982456,104.17059961893268,100.2539930235129,100.84860925605147,112538.0
